price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,has_many_total_rooms,area_ratio,neighborhood_encoded,city_encoded
400000.0,Appartement,2,1,5,132.0,132.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
215000.0,Appartement,2,1,5,87.0,87.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
380000.0,Appartement,2,1,5,132.0,132.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
420000.0,Appartement,3,1,6,138.0,138.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
350000.0,Appartement,3,1,6,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,562875.2128188657,421175.1741721047
620000.0,Appartement,3,3,8,165.0,235.0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0.0,0,0,0,0.7021276595744681,699111.9161092994,458175.61991505267
450000.0,Appartement,4,2,8,160.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
120000.0,Appartement,1,1,4,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9811320754716981,505122.7574394545,458175.61991505267
130000.0,Appartement,2,1,5,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9811320754716981,440597.3089262045,458175.61991505267
180000.0,Appartement,3,1,6,127.0,127.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,241369.33862330383,458175.61991505267
190000.0,Appartement,2,1,5,134.0,168.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0.7976190476190477,241369.33862330383,458175.61991505267
350000.0,Appartement,2,1,5,120.0,120.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
210000.0,Appartement,1,1,4,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
148000.0,Appartement,2,1,5,90.0,90.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
235000.0,Appartement,2,1,5,87.12,87.12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
235000.0,Appartement,2,1,5,100.0,100.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1.0,699111.9161092994,458175.61991505267
378000.0,Appartement,2,1,5,126.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,440597.3089262045,458175.61991505267
220000.0,Appartement,1,1,4,74.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,440597.3089262045,458175.61991505267
130000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
237000.0,Appartement,2,1,5,120.0,110.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0909090909090908,473775.15606716817,421175.1741721047
590000.0,Appartement,2,1,5,104.0,106.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,369792.11824060156,458175.61991505267
380000.0,Appartement,3,2,7,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,505122.7574394545,458175.61991505267
520000.0,Appartement,3,3,8,180.0,180.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,1.0,558707.4744327647,458175.61991505267
390000.0,Appartement,2,2,6,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
160000.0,Appartement,1,1,4,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
341000.0,Appartement,3,3,8,148.0,148.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
286000.0,Appartement,2,2,6,124.0,124.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
480000.0,Appartement,2,2,6,117.0,117.0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
260000.0,Appartement,2,1,5,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
300000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
220000.0,Appartement,1,1,4,64.0,64.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
265000.0,Appartement,1,1,4,83.0,83.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
270000.0,Appartement,2,2,6,96.0,96.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
329000.0,Appartement,1,1,4,65.0,96.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0.0,0,0,0,0.6770833333333334,371320.28662822355,363576.0441760572
460000.0,Appartement,2,1,5,100.0,100.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,448970.79448952177,363576.0441760572
275000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,455520.07851344947,458175.61991505267
590000.0,Appartement,2,1,5,104.0,106.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,369792.11824060156,458175.61991505267
300000.0,Appartement,2,1,5,104.0,104.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
170000.0,Appartement,2,2,6,86.0,80.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1.075,418518.1915725032,318655.5515300233
145000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
280000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
154000.0,Appartement,3,1,6,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,419862.7341007522,318655.5515300233
200000.0,Appartement,3,1,6,85.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
300000.0,Appartement,2,1,5,110.0,110.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
220000.0,Appartement,1,1,4,85.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
155000.0,Appartement,2,1,5,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
350000.0,Appartement,2,1,5,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,605527.3581901448,421175.1741721047
168000.0,Appartement,2,1,5,88.0,88.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,366564.9882227794,338241.03960251884
258000.0,Appartement,1,1,4,81.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,605527.3581901448,421175.1741721047
275000.0,Appartement,3,2,7,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,372297.64382018545,427787.78534561204
235000.0,Appartement,1,1,4,70.0,70.0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
120000.0,Appartement,2,1,5,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,301194.51876214356,421175.1741721047
330000.0,Appartement,2,1,5,132.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
375000.0,Appartement,2,1,5,131.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,290842.93967300083,363576.0441760572
105000.0,Appartement,1,1,4,60.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
600000.0,Appartement,2,2,6,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,455520.07851344947,458175.61991505267
250000.0,Appartement,2,1,5,85.0,85.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,440597.3089262045,458175.61991505267
265000.0,Appartement,2,1,5,89.0,89.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
241000.0,Appartement,2,2,6,81.0,81.0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
166000.0,Appartement,1,1,4,56.0,56.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
180000.0,Appartement,2,2,6,107.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
390000.0,Appartement,1,1,4,72.0,72.0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0,0,0,1.0,605527.3581901448,421175.1741721047
280000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,455520.07851344947,458175.61991505267
250000.0,Appartement,2,1,5,83.0,83.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
175000.0,Appartement,3,1,6,115.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
450000.0,Appartement,3,2,7,125.0,125.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
199000.0,Appartement,1,1,4,45.0,50.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0.0,0,0,0,0.9,371320.28662822355,363576.0441760572
600000.0,Appartement,2,2,6,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,505122.7574394545,458175.61991505267
590000.0,Appartement,2,1,5,104.0,106.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.9811320754716981,369792.11824060156,458175.61991505267
280000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
365000.0,Appartement,2,1,5,109.0,109.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0,0,0,0,1.0,558707.4744327647,458175.61991505267
500000.0,Appartement,1,1,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
250000.0,Appartement,2,1,5,83.0,83.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,558707.4744327647,458175.61991505267
560000.0,Appartement,2,1,5,160.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,605527.3581901448,421175.1741721047
160000.0,Appartement,1,1,4,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
365000.0,Appartement,2,1,5,114.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
430000.0,Appartement,3,2,7,154.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,372297.64382018545,427787.78534561204
470000.0,Appartement,3,1,6,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
250000.0,Appartement,2,1,5,95.0,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
280000.0,Appartement,2,1,5,85.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,369792.11824060156,458175.61991505267
165000.0,Appartement,2,1,5,116.0,95.0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.0,0,0,0,1.2210526315789474,241369.33862330383,458175.61991505267
390000.0,Appartement,2,1,5,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
325000.0,Appartement,2,1,5,107.0,107.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
400000.0,Appartement,2,1,5,173.0,173.0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
106000.0,Appartement,3,1,6,80.0,80.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,301194.51876214356,421175.1741721047
250000.0,Appartement,1,1,4,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
380000.0,Appartement,4,2,8,160.0,310.0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0.0,0,0,0,0.5161290322580645,478486.5117261625,427787.78534561204
370000.0,Appartement,2,1,5,45.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9,605527.3581901448,421175.1741721047
350000.0,Appartement,3,1,6,145.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,379221.5362434465,346617.9810001233
587000.0,Appartement,3,1,6,167.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
170000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,228600.95933359727,421175.1741721047
470000.0,Appartement,2,1,5,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
258000.0,Appartement,2,1,5,92.0,92.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0,0,0,0,1.0,290842.93967300083,363576.0441760572
200000.0,Appartement,1,1,4,72.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
295000.0,Appartement,2,1,5,73.0,73.0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1.0,562875.2128188657,421175.1741721047
165000.0,Appartement,2,1,5,115.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,395694.838953742,392742.7554220874
320000.0,Appartement,3,1,6,118.0,118.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
550000.0,Appartement,3,1,6,104.0,106.0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0.0,0,0,0,0.9811320754716981,420570.45881297014,421175.1741721047
240000.0,Appartement,2,1,5,85.0,85.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
240000.0,Appartement,2,1,5,108.0,108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
140000.0,Appartement,2,1,5,90.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,269098.029652828,421175.1741721047
170000.0,Appartement,2,1,5,95.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,0,1.0,241369.33862330383,458175.61991505267
266250.0,Appartement,1,1,4,65.0,65.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
280000.0,Appartement,1,2,5,48.0,64.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.75,372297.64382018545,427787.78534561204
260000.0,Appartement,2,1,5,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
170000.0,Appartement,1,1,4,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
220000.0,Appartement,1,1,4,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,382967.59487021936,421175.1741721047
380000.0,Appartement,4,2,8,136.0,136.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
316000.0,Appartement,2,2,6,117.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
250000.0,Appartement,2,1,5,75.0,100.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0.75,478486.5117261625,427787.78534561204
350000.0,Appartement,1,1,4,84.87,84.87,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
210000.0,Appartement,2,2,6,122.0,122.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
298000.0,Appartement,2,1,5,70.0,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,1.0,353487.0885271076,338301.6082945601
210000.0,Appartement,1,1,4,96.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,372297.64382018545,427787.78534561204
270000.0,Appartement,3,1,6,104.0,106.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.9811320754716981,372297.64382018545,427787.78534561204
120000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,291852.9122502089,427787.78534561204
175000.0,Appartement,3,1,6,110.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
350000.0,Appartement,3,1,6,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
210000.0,Appartement,3,1,6,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
395000.0,Appartement,2,1,5,124.0,124.0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,699111.9161092994,458175.61991505267
96000.0,Appartement,2,1,5,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,246824.30378232716,363576.0441760572
270000.0,Appartement,2,1,5,97.0,97.0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0,0,0,1.0,379221.5362434465,346617.9810001233
200000.0,Appartement,1,1,4,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,372297.64382018545,427787.78534561204
165000.0,Appartement,3,1,6,97.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,228600.95933359727,421175.1741721047
185000.0,Appartement,4,2,8,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,247250.36015500344,421175.1741721047
620000.0,Appartement,9,1,10,307.0,307.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0,0,1,1.0,228600.95933359727,421175.1741721047
330000.0,Appartement,2,1,5,110.0,110.0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
98000.0,Appartement,2,1,5,74.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
500000.0,Appartement,6,1,9,250.0,555.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.45045045045045046,430303.90585821745,309926.87634067703
600000.0,Appartement,5,5,10,160.0,160.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,0,0,1,1.0,341481.1293857727,267271.9426963063
370000.0,Appartement,2,1,5,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
581000.0,Appartement,3,1,6,137.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
600000.0,Appartement,2,4,8,266.0,288.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.9236111111111112,409917.1868905605,392742.7554220874
231000.0,Appartement,1,1,4,62.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,304754.76152613765,309926.87634067703
148000.0,Appartement,2,1,5,90.0,90.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
300000.0,Appartement,2,1,5,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
260000.0,Appartement,3,1,6,97.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
205000.0,Appartement,1,1,4,65.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
159000.0,Appartement,1,1,4,54.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
280000.0,Appartement,1,1,4,79.0,79.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
620000.0,Appartement,3,2,7,157.0,157.0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
135000.0,Appartement,3,1,6,70.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,377829.19379026553,421175.1741721047
120000.0,Appartement,2,1,5,88.0,88.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
217000.0,Appartement,2,1,5,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
180000.0,Appartement,2,1,5,92.0,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,374960.15619164944,323827.7622211811
145000.0,Appartement,2,1,5,82.0,82.0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,0,1.0,334791.77814321534,421175.1741721047
230000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,624255.1498164801,427787.78534561204
340000.0,Appartement,2,1,5,123.0,123.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
390000.0,Appartement,3,2,7,140.0,140.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
120000.0,Appartement,3,1,6,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,338030.60200036695,421175.1741721047
381000.0,Appartement,3,1,6,123.0,123.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,524993.4517086467,427787.78534561204
280000.0,Appartement,3,1,6,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,334791.77814321534,421175.1741721047
